Metabolite,Control_1,Control_2,Control_3,Control_4,Control_5,Control_6,Mild_1,Mild_2,Mild_3,Mild_4,Mild_5,Mild_6,Moderate_1,Moderate_2,Moderate_3,Moderate_4,Moderate_5,Moderate_6,Severe_1,Severe_2,Severe_3,Severe_4,Severe_5,Severe_6,QC_1,QC_2,QC_3,QC_4,QC_5,QC_6
Metabolite_028,14169.525774697333,11846.458150255574,12291.642799163052,14502.223233258681,13619.81929822615,0.0,16836.540747447973,0.0,16857.558617623938,14204.344290961119,11831.682194858864,13690.732810940046,11315.592500858162,13778.430587199075,0.0,12841.760239098216,16178.024972112471,10795.915165510145,14077.994664935004,12129.429170194653,13668.65878505802,14100.328688993182,16126.419935138461,13200.102106891052,15181.71007919734,14653.594115085001,15199.6174754198,14218.315879915674,10992.86178728726,16413.781793902173
Metabolite_029,23016.022118393335,25079.46397695756,0.0,20341.126392546535,22314.22061930868,0.0,22382.109225499793,24177.046639834116,23445.41091391834,25284.354333616324,16880.080855993605,18264.497517767017,21031.557717915486,24339.143779593378,0.0,22654.994131494423,29193.166558089943,18248.60383668848,71090.06961853859,60382.68710746978,51635.49257124463,60336.31323107112,56552.90756328494,47716.276335831135,19575.526306404226,21163.25484703208,20133.887882147723,26442.178964000228,17752.902445568954,25488.549072976773
Metabolite_030,0.0,25998.034431537122,29458.602913751314,32267.796155066975,34552.88179742218,24948.050715399804,32013.490011562084,32854.971668937076,38032.272514368415,32619.97689196356,27787.401020156718,35045.495753359915,38295.94361151531,31385.345039561336,26775.571825628245,33226.01174087373,32561.251320383806,34323.13273240287,28147.61309497968,30265.67397802766,39978.182328064744,0.0,26090.47684203601,31864.911448290935,23842.675250842494,29490.48927570174,29069.956637929714,29558.00574501889,34632.89980000154,28412.577361706306
Metabolite_031,10406.436836131572,14969.695822586136,20981.666400082508,13813.521405805437,15268.93069563949,14951.62605867356,11087.119713070602,14376.551114651258,13576.173482088669,12612.498352502878,15334.417063958097,13309.777930545459,10170.826045978003,13394.818738913556,9161.365564940617,11774.65977443948,11862.532127567205,11953.824740881868,10436.603617720135,14831.19674595597,0.0,15028.848831966647,15008.242173382625,17702.570677534142,11098.829821861947,14974.201177254157,11004.740455329787,12574.63838757176,12865.766736773572,14882.077957040783
Metabolite_032,37435.09631472869,50124.45631324599,37873.132361884775,40651.56087671813,38231.8527642155,35461.62009903688,36843.69545125309,37115.32764677568,44819.880759370164,42264.51838374684,34936.57660799619,42626.42828380529,38088.62766677851,38660.303431764085,44849.83645171628,38751.1312752109,45882.0648518748,35406.3982409176,36069.59345991357,42440.557597674626,0.0,43531.75087213643,0.0,40110.483504622076,37668.202306150575,34482.02472601192,44254.89144279254,41806.39691148047,34046.119385075806,33939.21748973683
Metabolite_033,0.0,80535.87344317658,78427.4253462852,95486.94748103769,119946.05475642785,85257.42043730264,97552.16738532246,109031.95291974823,77631.82882623171,105048.80057603627,87819.89270182898,83823.42012981615,0.0,92897.74225679933,89572.61896754128,77261.18511090198,79737.27684590797,71992.33222572382,76891.55420036342,77350.44601413862,79068.86684682009,94276.72278199244,0.0,84364.47444403725,86130.95929472626,75911.41472760162,100951.07873134223,74605.5166166311,110595.50062692467,93314.00287853411
Metabolite_034,4379.2611850150815,4751.334148980864,0.0,3130.182904964021,3226.529746318439,3811.6689781656155,3795.3428179578896,0.0,3798.637455993936,2868.912497565007,3578.099086166994,3125.49550357744,3984.5555373864477,2985.822962411844,4704.632516760457,3737.288192821722,6066.476628941133,3904.445619489477,3737.7898081631206,3311.0134887376207,0.0,3625.9212066355135,3908.8427793847422,4124.2456300217,3017.146661010033,4539.493510673354,3798.821815627422,3908.935259276575,4002.2515589969566,3613.4671764070085
Metabolite_035,2568.3026755842407,1827.1066692282168,2064.9720947006385,2440.6439431804542,2386.343859242523,2270.9121381097248,0.0,2866.8458392653565,2189.7974342192183,2240.5607230018077,0.0,2504.0720017795247,2070.9399632544064,0.0,2506.0586671248507,1990.709424651795,2689.558337318514,2028.3688024838943,2130.6878288421112,2642.847823109373,2736.810598787972,2434.5653520237192,1881.7534463144407,1945.151979427404,1930.0583818651457,2285.37250893143,2455.010747485147,2012.0924048585714,2496.454845416739,2384.3652228119204
Metabolite_036,46891.85242753233,45548.04301803066,33855.41008901421,43508.05589286935,51220.281700746375,39459.078286341304,35548.33918663254,52184.424104805046,41070.24691687852,45118.54483509933,39361.78366971814,48839.98538269028,50271.536831904275,0.0,42646.959376697676,60410.19421830059,0.0,49911.88738213858,0.0,38689.804588510204,52758.762787251966,38920.99179822847,49065.49562512514,49637.16477048765,52768.36923769095,51841.90225679542,34468.044035798695,40205.39160768034,48124.63947156202,35128.076992367955
Metabolite_037,11732.513809708236,10696.966471414662,11762.033751417628,10645.890570305437,12824.124083968287,9049.678571923774,11430.665560475494,11944.515654717648,8424.317375636661,13497.937285296126,11326.702013825725,9782.263986486783,9362.860727222995,0.0,11028.861919051309,7005.369075044009,10629.906837953391,9399.5965796962,9535.096837388197,0.0,0.0,11226.092909925552,10844.687785725217,10655.856938010382,8869.087284876716,10698.961152106183,9063.22385772697,10491.50734713022,10667.199739175632,10173.211406897495
Metabolite_038,119366.16112218221,81851.42729263252,72803.75812556215,0.0,85122.87203597516,78648.19046294785,102348.58111066358,102904.03732337101,75066.40313666232,90170.32734441718,108620.84104514905,130007.04187557437,88495.39007749596,120161.05272020483,103832.39897368097,89979.72431574801,72922.4685477657,90428.15653487766,91935.57369856529,103930.88526068866,86991.1986542517,95660.47465205404,113228.25072956538,120150.5270531514,70538.73588222804,71476.58507973986,85072.771558129,95357.06839671714,117009.61050564711,65604.34083667138
Metabolite_039,327677.9346267765,0.0,356079.5278793623,423546.7195941249,408001.0038011906,510763.71597740153,359539.404228605,369950.0459166312,412451.92205234396,372997.2043441137,417528.7614397569,353162.8605299362,468605.7813012921,420799.4247253663,401777.5242902576,384735.65076669713,320524.8105133769,406136.3947996303,389619.4630556096,341332.9153107976,427451.92641781614,390732.8177098734,0.0,438728.5455168821,342744.36669208587,392065.3051490928,488662.2063532269,396464.86757903773,405033.2959482769,488525.1783217219
Metabolite_040,15802.841087984387,16414.788537397817,20682.08845066147,19232.26866296305,0.0,16443.196196882156,7839.2507812238055,7235.2272800827595,10040.762663783193,13925.882307451546,10250.878131595631,12548.455391896303,2779.059987131649,0.0,3917.6181490058852,2946.5077699861663,2952.5802775934894,3192.447897266807,3263.6180956198245,2884.2985662548504,3148.2848733674596,2755.5355650308197,0.0,3089.4273278032297,17237.966075416927,20681.15568263121,15677.614853137264,16731.15318370163,16041.767986198269,21732.31846820838
Metabolite_041,16065.81361160524,13386.616557876734,14691.097973674441,14974.404629050096,20091.157915020434,13861.361280831265,12588.485732871048,16043.575675610029,11043.879614850965,15570.738306131723,14702.357833904582,10741.208423495258,12384.913080294134,17375.98907988116,17267.609560293888,16831.920951741842,12809.615464860082,14673.403362963187,12186.291201962158,17264.254924952293,12264.179746812566,0.0,0.0,18316.563942194414,15889.974171741584,17755.281617427474,17355.638774305276,13786.85035690776,12716.759170229876,12788.162736971377
Metabolite_042,22291.657385222974,15085.559889321847,0.0,0.0,0.0,21050.236267755696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26324.730891439136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28710.499294133893,23502.53146735611,27575.202095784294,23020.68606093899,28892.991544801203,18975.031830142118
Metabolite_043,33289.91990794221,29980.23063511471,28543.734175170477,0.0,21362.08841520588,30825.706855630047,30547.95429348995,23318.163880902925,0.0,29310.39680458783,31168.309759423566,26728.306188402796,27267.050333374063,30598.999071712402,29229.082213617516,24233.013443085885,31959.453472105757,27186.055951151102,30882.735953577256,31087.7988655428,32034.48360067903,26260.581905309766,28594.830533411532,0.0,19167.002143576676,26222.408170280178,21648.970306265826,27944.41863579723,28050.510594739495,31936.849801273114
Metabolite_044,25591.447501515253,20127.778661568293,26068.961524076043,17974.14087608068,22423.30398477725,23625.08673049588,25084.821371681697,14917.561655736381,26101.423687014798,24582.112952273936,18602.3336447257,19271.79807484635,17915.60464798761,17682.72706289652,24606.427664729184,17862.676136581707,17825.272656765086,22478.760991429757,21091.34005187128,26641.51074455475,20211.377680561458,23820.34628516776,21072.403360921744,26562.924577943664,22867.271546490214,25055.264281027205,20773.677533737384,20113.009208606156,16122.074783562231,24117.60991854929
Metabolite_045,8221.136638271879,8903.213613120553,10939.026671221185,0.0,8192.318200419528,7651.596167894844,10802.31963255039,9503.753465680611,10809.21977187574,8508.649558720053,8024.64667342674,10312.345020852381,8505.34690966786,6710.7954501398335,9751.962824550857,8926.320666497193,9321.717823863999,11234.49598087163,9159.291992141058,7785.584930384144,7981.017479068225,7828.7233386677335,9379.16927656694,10882.515850956926,9574.44855024211,7168.229578510014,8179.7676746956995,7716.2469492994105,8813.545397765463,8166.509350695413
Metabolite_046,32477.139049078956,0.0,30133.57180240458,0.0,36043.900982763866,0.0,41129.93911105264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42985.73615316201,0.0,0.0,0.0,33993.96105912509,0.0,0.0,0.0,36958.11741176372,34401.604731722306,38449.295350711465,39784.05252214384,32042.812283744606,44788.77280176773,41553.998430165026,36633.03012386686
Metabolite_047,2581.6924654027616,3472.575045979691,2871.9671552824398,3091.653340478021,2882.366517730672,2083.1769044270977,3297.0553831767265,2445.1676705193213,2798.9300238384503,2771.9957118807934,3199.971720755366,0.0,2796.956875488023,3258.2841819672394,0.0,2513.609233237895,2373.364625889887,0.0,3225.884574484325,2766.6036204043835,0.0,2640.2978387631897,3403.2169625189995,2183.0763623798643,2497.8247046958745,2297.161524758262,2684.2683956041838,2919.1324202939795,2757.5462878170047,2752.894245462411
Metabolite_048,25351.52886862379,32308.659300289146,36000.214917945465,0.0,43904.26796543519,0.0,0.0,0.0,0.0,35831.772983240575,36483.061684955035,26700.453188417116,37242.155188732,38409.615864536376,30390.351081921206,47288.33558107383,38920.53385335439,0.0,0.0,0.0,35508.19437825235,34852.9487072923,25718.898526124678,0.0,34377.807869319484,29698.732398073993,31560.836636414853,34667.135573078136,31882.208030308368,28463.73203412135
Metabolite_049,19409.01623069878,0.0,26940.677978341286,27602.500301299635,24945.327020141915,24562.481913199605,28544.56689568379,0.0,22713.223673832967,21231.412716865427,27686.257334511,18967.485332493477,27252.095485295533,21168.589132887264,20705.977683334524,24192.21620869924,19117.713670455883,0.0,84115.98368378295,96193.06576925356,88379.76706623808,73342.58643366385,72276.91555734334,87273.72223787438,20961.542621375927,21915.18254727807,25587.53674761917,23482.30067945282,26024.829318648997,17629.281034747
Metabolite_050,68068.03362374096,83222.10102757103,82131.43130546268,61003.962214109604,84167.830866916,63609.23891579781,62448.26169030242,90683.18140786835,72359.96288191534,89284.7647717116,77166.40482147448,114802.66100428833,91240.03459885487,72676.95347786778,86395.8340536005,64354.54930726991,91038.68905752322,68520.09696058491,0.0,99572.05341247673,88785.05911905509,0.0,96262.74051338382,56983.463294730616,91000.49447218035,99377.65290162324,85159.52932819858,79035.54725208863,105879.90965852697,88661.27185902011
