Metabolite,Control_1,Control_2,Control_3,Control_4,Control_5,Control_6,Mild_1,Mild_2,Mild_3,Mild_4,Mild_5,Mild_6,Moderate_1,Moderate_2,Moderate_3,Moderate_4,Moderate_5,Moderate_6,Severe_1,Severe_2,Severe_3,Severe_4,Severe_5,Severe_6,QC_1,QC_2,QC_3,QC_4,QC_5,QC_6
Metabolite_014,66674.01510999857,71650.65616071147,91116.40018105188,92854.43086549456,68709.88657450708,69652.21607242376,79911.67414957572,59897.62009744802,71482.05819525915,67735.23488913888,71276.89058773417,60008.16324755448,53573.29969737916,49826.0735653475,57505.36863657639,63477.44432041602,65072.83558344546,90928.2380312261,80269.11553611197,58860.61907680375,71639.18464551604,63970.63772466991,65159.05965324512,69915.31859676624,74616.49501221789,64624.73003445393,79763.31268045024,57293.95919914752,68063.20694483674,100397.46791558138
Metabolite_015,36350.79319052356,43586.01052110441,35640.48069393817,38354.45268411968,34856.39371105615,34267.3472691292,31275.395550190296,37498.43756269447,30939.184424525414,38845.484800843464,41369.633193010086,37141.45660108746,0.0,37631.779774042785,33563.96780979409,40450.788320952124,26710.13684945679,33428.63800998562,26079.048800016382,28092.283742966847,43134.942424020686,40206.62610664125,31558.154813315163,28060.93918923354,22535.114510790325,32402.31066511876,50542.58837872682,37524.22423380305,32324.266091981477,37694.571599938805
Metabolite_016,7380.257319795219,8920.515654575627,9467.585191723907,9207.673019982629,10502.0783575256,9822.238426570999,10310.895594590746,8412.312578563158,10672.01152814544,11908.98074902614,8064.162240102149,8164.519776216396,11396.65519706209,9063.457412612626,11513.559951285304,8728.311183360454,11602.366600350635,9513.150748293683,9695.739688254065,11794.814212821166,8834.6959111272,8099.351070742439,8720.421962371789,9982.188458781497,7374.944651434971,10263.2842774267,8603.220074891073,11079.805834956072,6513.0848834093795,8289.3154626277
Metabolite_017,24730.202808641523,28136.314842872463,33054.092635553665,31003.853750249033,30660.919700796057,31097.199733050526,32835.28637335676,27377.32452833955,0.0,35177.10344550064,33742.26465860795,34621.52233597354,33296.69707804828,43217.97516585269,31435.29730129641,30414.912240001475,28444.828472733854,27280.061967638612,26425.375375179166,27873.485824727057,31512.78850892558,33486.412996792395,32093.926732884174,28393.641052263843,36452.97922576098,35584.4023618567,31095.038073711676,28877.36537976058,34579.45408880095,32759.452396227094
Metabolite_018,0.0,8357.547992906773,8781.677880922602,7377.301358918221,8687.095330242462,6787.88053244285,10316.969204548444,10181.319482987756,8129.378863141311,0.0,0.0,7098.687949668393,8079.219587525745,7188.928735602851,9398.232057367846,11392.515444197992,7077.1402900411695,7446.488727737359,8746.725269770852,10751.330802185863,7028.729565229593,8764.570702230927,11095.692254469655,6590.295894002103,6967.118601044772,7923.405725323801,7808.9761324528135,9537.699495506886,8754.878415117917,6469.62282765556
Metabolite_019,57283.153929805725,48621.420713386666,64190.94164484849,48257.771967475186,48192.467352975014,57504.589611354495,59449.90318806559,56707.69562971041,41175.9943328224,57477.88058498676,45401.66664310166,54925.978815760755,42825.548711893396,56692.580367588256,46979.21109254333,43741.610078800404,59013.60690342296,54978.47255803634,12089.099042880296,16478.84584840678,12407.520714218503,13319.335977104563,13800.95342240928,12078.786970145868,56903.99026394902,48944.01873781656,49846.54938203658,65045.78576409447,45358.93201267813,36920.906878983
Metabolite_020,26681.204315315823,30713.982376900294,19717.93090945894,15670.705911331794,20000.278802907793,20073.195493639683,20365.254417011012,17730.930559661807,22856.898635009125,22668.922108047384,16745.975605725587,23270.775892250123,28509.049332763363,21501.28842102013,19919.916008789507,20512.169165873696,22979.610553341456,16162.893159332592,5369.222189483499,4940.442274741875,0.0,5103.356899761956,6727.526822331733,4439.151898043232,22883.306823147934,21982.107996811,18392.844863115897,21518.82701837913,25133.37478352597,19960.394882671884
Metabolite_021,14204.913986016383,18260.640176403514,15990.885333370366,17392.36325822169,18086.10912585538,14175.775045783108,14368.432411677277,19681.761265177407,16928.09305975651,0.0,20596.248817246345,19072.315260492207,16449.599556861154,15027.138891750823,20754.301822151432,19293.822189404986,26174.160924578835,19499.925543519166,19405.137074319424,0.0,20695.136843077595,20108.550802451227,0.0,16931.63760859255,17151.25307483796,17039.20528033903,20614.66293700405,22922.948427516058,17091.07305279577,17178.63221287369
Metabolite_022,11686.411542148644,10745.111979789172,12860.019364286629,7952.994966118958,9848.40407856658,9914.047854213486,0.0,9648.18109440651,9718.601788807946,10817.330007776074,13174.195900739647,10746.241644028734,9551.451367244872,11053.77496518879,13048.735334384402,9630.367183363465,9725.282559323407,12122.915693806543,0.0,0.0,11125.815823851326,12385.974253390843,9545.343648426977,11128.423143284705,10801.787983543767,9289.934832481602,8817.98586914756,12356.441819522583,10576.899380793362,9563.685203928215
Metabolite_023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33259.334889877784,0.0,0.0,31702.956696170924,0.0,0.0,0.0,11697.646102874243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8488.317138930497,75917.04893621204,86005.54695450315,97946.87482448951,80820.50398351664,70741.22886539865,65419.244033347524
Metabolite_024,18905.122795118386,18044.222191938297,16207.191331470101,25662.443651204085,24667.596487378774,22378.989310658806,16437.867700134033,21455.223544031334,20773.10664514149,20167.997835853705,22763.651446327236,0.0,21088.278702423126,20764.632553539315,19862.50830821817,14442.4757484437,0.0,17362.04401536612,15576.121917460812,24288.12947070994,24460.62153216435,23140.823965922427,19609.16877460616,0.0,18906.829689792223,19455.597745521005,16017.702764392801,20030.656693236335,19044.40063056529,15522.916585514404
Metabolite_025,14242.597984604634,14181.771804867709,18794.251914407854,0.0,14377.057612751538,0.0,7610.076756981267,7333.143688663918,6426.8036931174765,7390.413000487461,0.0,6266.976808115723,2324.4424089072586,2282.991428289865,1646.728820831586,2113.603304740214,2499.6534989640827,2523.5849121695333,2510.9783056217375,2165.46234949678,1896.5569577318,1829.8648101054328,2267.0686416189,2278.8909954390997,17409.50925062313,16927.06544327882,14070.530860544794,11908.899967675508,13681.586932485261,14827.76709528737
Metabolite_026,15026.250181590667,14202.62851714117,16087.52123314711,14361.018816362652,0.0,0.0,14582.355690319542,0.0,16136.628885513006,0.0,14410.037349880617,19216.661929185193,13011.053216375878,11275.283206698889,11714.582081665218,15556.486073833225,0.0,0.0,18582.859895437887,0.0,16436.447076343327,0.0,13078.16513246006,14630.965300651274,13834.66477795003,13544.211542505444,14748.949645507537,19187.01912381421,20403.75947482331,14727.55585208642
Metabolite_027,49914.569729188304,37708.682693871146,48794.01005625003,36986.72665112619,38252.640113973306,39621.625887494214,32925.184011852056,23222.058416154454,0.0,23635.727988671508,19358.56396942929,18990.65957721996,6447.704175543353,5652.493413038276,5866.277693080641,0.0,5917.543365197469,5996.517033748736,4207.58513834771,6217.8228538187805,4855.59189440449,4531.663322003768,5577.118443905676,5697.52045431694,33802.2707398708,42487.4477488695,30668.241232950422,35286.91954924349,34357.58420636367,37246.79184016361
Metabolite_028,33099.50832618968,27289.57723254838,35386.528150945654,32044.93513060168,23900.43948794053,23662.702381186562,31684.92106221427,0.0,31254.88763728837,31610.56552929187,32835.910910222796,36592.24112666049,26870.33930620863,26626.129520817165,26942.102364234324,33149.455311036174,38260.99202452246,29754.722820052462,5452.855670238444,6145.9633156323725,7003.702346263958,7298.98349455839,7464.333399163211,7981.940822331052,30293.308173332196,37154.679552660484,28682.471571026523,27892.032971204168,34107.59600268994,25212.5648368684
Metabolite_029,35284.05239731984,33796.603530375454,32552.720983571442,42233.71132450933,30315.10841560557,45332.4022472067,32174.126838572163,27479.076646682457,33631.57203782785,28319.215086408924,29731.704125816446,35322.92998193835,36173.060109536855,30315.289147425887,38593.663477095375,39591.06637888919,41281.83596573246,0.0,40833.0433405228,25099.742030553778,31730.9120832164,29222.13716591904,33881.231289303345,30546.80048632116,32461.46379187039,44137.22649797148,32444.124486007655,35411.838324885146,32141.14333063702,33660.81246273033
Metabolite_030,0.0,36245.467315918555,40360.914522451574,0.0,0.0,37021.46045987508,28515.16490384553,0.0,0.0,38588.7591291256,34981.074404621766,38707.16859756118,36476.95642432558,0.0,35391.426359413774,32127.45551921566,0.0,0.0,35891.43129747726,19605.375723607714,26168.233489701805,36264.199471708474,0.0,28465.74421581625,30455.00710988674,41622.74914807737,31514.923775542306,47441.803522653834,33878.40348549024,36027.089823034716
Metabolite_031,238990.4233977234,0.0,0.0,0.0,186522.28292918368,152807.82315162284,180461.5094857911,0.0,215410.60240921733,0.0,0.0,184558.2316338093,0.0,0.0,161408.0269043783,160397.3504645434,221316.58863716887,176274.38576246152,151618.274175558,0.0,0.0,149050.4789246132,0.0,0.0,198353.40028050137,206167.62354778405,151904.48834264593,197067.90113000327,179199.4368517903,174421.32808791133
Metabolite_032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14960.96286067843,16599.83365309962,0.0,0.0,13786.07114000227,16133.796951314453,0.0,15438.450775121017,16221.565991312702,13868.269837513155,0.0,15528.17467988461,0.0,0.0,0.0,11445.142488286478,12541.87628725619,12587.105671104533,14785.629102232939,14079.954635318612,13947.564559634633,16099.448221645229
Metabolite_033,0.0,13837.87188100443,0.0,0.0,0.0,12495.096084667088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14892.441283634631,0.0,0.0,15272.993090353202,0.0,0.0,11771.17178501259,11601.34557418875,12174.609632442325,14316.191385245507,11434.764319776044,14092.303950248252
Metabolite_034,8102.791755248905,0.0,9923.63371317554,14086.846850499445,7939.6932772366235,0.0,0.0,10382.770820138816,0.0,0.0,9539.291601695913,12140.895168098947,9115.728436151874,11568.746312544836,0.0,0.0,8311.81178627957,10451.291411487782,12124.653829952384,9649.137815322018,0.0,0.0,9431.716398191274,7687.171141004964,8512.539355817564,10099.540216441037,11897.448584090036,14877.553818226796,8939.540860756515,12106.79682858304
Metabolite_035,42299.9970221382,39866.52489040693,43515.33093765507,41161.84010631921,41462.25529576488,38358.42417112049,33066.07044700214,0.0,44979.68197248,0.0,37293.192699665946,40833.3842233424,45945.8707844413,41899.702851249254,36959.24810537324,49017.04461646546,0.0,0.0,47194.32584869001,0.0,48314.85358657938,44716.34166517945,0.0,0.0,34592.03635463732,45301.15899871508,33276.5201579504,36199.09886625832,49588.497607597325,46259.052197553174
Metabolite_036,85142.53693663531,65396.31139507587,57304.530536359496,65703.44991135223,69166.85046502955,68928.19573207517,80742.82353746101,64523.303297657265,71809.88814789524,58728.371544753136,72876.38177955388,68148.10123960624,60870.27820637694,65748.8782063883,66260.28192959276,65411.21613790459,88847.2141944163,67117.85563305585,0.0,49729.55230125451,59566.0577462267,65480.73649485313,61457.0841369569,83803.36424009773,66451.76508628826,82639.15925178383,68749.72309615716,68497.76994576721,67215.07458689113,68155.1314342613
Metabolite_037,25434.754185793685,13878.705046301455,14556.904275151874,18116.47306947669,19697.199054358774,21797.884571404637,10066.212471269977,8851.478872622523,0.0,10943.555527608736,9639.122822188998,10833.24960767839,3071.2175159864414,2710.016773781365,3273.467446605744,2997.4719403671,2948.740869948515,3677.0849837560886,2041.2175319184414,2383.391928101889,2467.280950490787,2791.804556906049,2837.677832278116,2351.5588091829673,16954.335087764743,17273.456408320377,28414.82105497798,25753.191354440012,18477.150317238258,18611.129645703793
Metabolite_038,0.0,7141.113253620216,9342.334954204782,8185.877771641408,9387.327714819094,7478.687933937102,13560.569787185332,15545.271897868464,16060.998982804686,16184.973723884441,0.0,17281.99709975306,0.0,0.0,20864.187580254336,16999.29466587597,0.0,22074.75259878447,0.0,26036.001595893656,33461.49166846949,30930.88060737281,0.0,29759.44954859919,12707.053930035017,12758.03072580489,7908.105624884739,8273.918992496752,11879.640613231337,8112.013300290852
Metabolite_039,7919.929746003367,8978.513963571144,0.0,0.0,0.0,0.0,8679.057550662455,8464.128534533755,0.0,10098.533002337188,11031.748726957187,8974.631590403142,9392.110268953978,0.0,6488.34347262364,7854.307550154465,7360.815316689136,6891.549415550601,0.0,0.0,9593.617946619283,0.0,10271.888497163329,10860.662639619417,8437.01823108961,10447.431392700399,10773.297732405705,8857.516419464826,10503.35322475363,10513.831427399124
Metabolite_040,38877.06996123301,35674.00399070088,35347.167401877996,42768.99140513183,44340.0791457644,37485.6665386631,0.0,45989.72786470724,46319.64253963863,53283.117004675136,51130.67617726501,36329.998099794706,54346.24056150163,38985.548772224494,49381.13312567339,42650.35096029879,39686.65964279738,32190.873473517506,41145.01725014507,33412.49806480437,48809.86256684897,53003.41828487847,37461.01755598724,0.0,37865.05975009254,38419.48678836217,47418.46521892759,41974.26823951629,54805.18000537413,39271.640281177606
Metabolite_041,53806.772497185884,46998.27524702827,52188.67898488026,43311.805562034744,45973.49646269989,45521.01376483041,0.0,51152.48748554198,51061.7785143293,50629.382848127,58325.753703934904,57564.186513350876,43783.50677174125,48982.18888979758,0.0,46479.07399259226,42331.711026752746,59057.37556632919,48913.508940097374,44826.277688244256,55397.89950707858,0.0,34239.621708913066,52189.153738127854,46738.543152244885,48089.595178682015,37960.24685399163,46155.39408007112,62553.69474174745,52411.64687263234
Metabolite_042,38894.582403574954,35500.29132576646,35737.94686071336,27550.46202685498,39411.00344080709,43043.94005082021,29935.82998542891,0.0,31873.638679996846,32805.504128310844,38222.38097125769,27736.206847318383,41576.685068798964,42456.38228775188,36515.382169649405,26135.452156673222,32652.982377416105,0.0,24995.600945718248,35991.05651646437,31766.07424167616,42780.59169027286,34265.25601066182,40285.519728365354,41273.392881528154,49940.52838951609,36780.12794296784,40117.21904509598,30345.270319505038,45329.635496787
Metabolite_043,10101.2450297109,10408.490726971886,11284.135988388658,8955.808909583355,11717.114116900366,13090.083445692584,11830.430729428048,8920.931586636267,11113.533718821755,12654.834918867044,8542.3547260022,9636.135164193824,12912.767548424235,11789.971872742353,12043.568115066853,14964.178347802379,12146.219031153823,12496.120239549899,17002.26963033998,10964.516982057083,10044.775003756216,12072.190159650041,12092.478746512787,10461.77046612102,9697.571184410486,16009.970382072659,11890.758886639047,10144.099501198527,12989.282041609467,11138.00619080833
Metabolite_044,26748.37776320512,0.0,0.0,0.0,37015.96348890318,29794.764597047924,0.0,25747.56995611759,0.0,0.0,0.0,0.0,21422.133829238832,0.0,0.0,0.0,0.0,33909.686265264965,33490.14740000372,0.0,0.0,0.0,0.0,21837.209160383656,27681.42018013093,29343.944873401535,30199.25741460222,28531.115085500667,29023.06203723054,34655.19883545573
Metabolite_045,29750.192919068744,16100.853565748008,23601.605678292897,24148.756208701696,19031.88526115472,25104.77303693288,29851.77183460359,21029.902452684673,26033.669237991275,21575.46972726756,22379.463417350267,30893.307518505004,22817.935173415688,26529.634826628277,18694.84491291252,32729.5442658983,27094.43610707127,24084.18867862082,26984.496750309016,20034.536630435214,29556.690805537728,23578.44185501585,24006.391392169517,22992.824475186833,22687.924435405796,27471.00601914805,25721.22580080917,27294.70565600081,24719.967719316755,26733.31396813631
Metabolite_046,25741.53940073689,38297.82453644259,21665.99011508314,33117.89982022275,33653.57985265085,24121.64323080433,38295.19224018447,31825.15007894497,31709.114676137084,27526.15506109504,26531.942753312258,26563.072348521,29064.36656549845,33821.99258197265,0.0,23908.087104516355,31018.921123192387,31472.24133009044,30238.99289482056,30653.846551024682,26319.07859941184,23845.24777294403,24063.695721868193,21447.62315218198,28402.45569261303,27069.726503336475,25660.04626194069,17594.5728570278,22733.411106733198,32429.20531706621
Metabolite_047,47654.62079003884,55576.60006976048,42737.24056297936,65331.82746684652,51525.11454954526,54991.55117533567,74629.8430237969,66098.06773995278,50284.08652477948,48167.786667933615,50141.13590989656,56835.33550361389,51825.8924604377,49619.64764724315,0.0,51756.08528079517,74337.22702494512,0.0,68818.40736743662,55549.32764281226,0.0,47227.75933586523,46321.657466401266,56409.03790555505,61066.075651910614,52969.27212885304,43411.07091151584,42932.741674024044,42504.20612320039,40387.89785415462
Metabolite_048,28001.63982697988,32609.278291538027,27490.153932793623,19624.485685011106,26768.510109196075,26881.01889610624,21841.844309698077,12818.085383190524,15041.696942825876,20600.300916252578,17063.207416513716,17355.7652492537,4428.95253879463,4574.360804574313,4892.076585043293,3855.699701549649,4966.345362899131,3543.181281894438,4340.438938195944,4244.106986850077,3766.9901793230447,4117.793631610257,0.0,3518.2548516097995,26122.5273404594,23341.7119964312,28912.091233598087,23180.871764224856,30650.12753059313,23071.96881822884
Metabolite_049,39893.52566731819,39546.127399971214,52980.83759801364,45636.223489080796,42072.663792895095,46803.884436082255,31660.80346303021,43150.251483859895,0.0,44301.1333413558,43875.02534567906,47152.052576430666,49674.864990936476,32186.21580012801,33744.22568348429,44822.12942099039,39014.24359373594,52876.662207603484,41424.89901816642,32491.505103303334,35907.85940855948,28751.987093344185,41931.588854855756,42220.27960625031,40751.34631811541,51059.42446160647,51984.01458881868,42334.40111182417,31530.465399201752,47643.70542496427
Metabolite_050,25613.71178723694,24685.90729704955,27304.34242976329,19788.472595959636,31853.176126214166,20407.645856844018,26369.47864972966,18296.716844448427,20497.113829262977,29585.343524875756,22661.984229480073,26730.685663387852,24419.136283100324,0.0,28916.1811335318,22744.536593246146,18042.193070960984,20891.403879100613,25597.70118037866,25006.859230632057,18629.84850812439,21140.114836035467,21597.241282408544,22309.29374228603,19171.729119175343,21446.64288545906,21126.5853740117,26457.87325142513,26607.469566950353,23056.603672458943
Metabolite_051,27731.200477083086,30034.681576973002,26020.322142738176,24762.72027228369,25542.173233964277,26739.507278280566,0.0,30134.571080515958,32812.89146935827,23180.221061215474,29521.931458127303,28456.41875508184,30956.729986071972,29353.83800462411,23649.080335132505,24337.19223432494,29540.95648944225,34318.38641620615,21099.218756777234,30976.32201528118,35156.426086221414,28743.459286343837,31941.12914127699,26467.134548223177,28888.95059957944,23062.942116072954,20691.28554455181,33878.445624909284,25371.205279646147,27468.364013811428
Metabolite_052,33634.98040386136,33516.48781695747,40344.58931184684,37117.78993424077,43826.05907671632,44319.010224206635,43452.15265729411,0.0,52467.72284603999,0.0,41070.60738697576,49079.25399416687,50059.58111236182,33457.246485664786,39514.97170533722,50767.232210660375,44689.77877123403,42641.26308888141,40080.11166562454,39093.757831771225,43239.99193785711,39872.09987724201,41146.79974807836,41901.547221495304,37405.6670215581,44851.29010341102,64114.44208701008,31721.19124130151,43472.77262606693,36947.738218184604
Metabolite_053,0.0,5165.864794570939,5750.961839578601,6119.099147927729,5280.137129237552,6079.3436899786675,3609.0486909110305,0.0,5426.792306523519,0.0,4272.108671570111,4528.874341682254,5243.449825144466,5116.820334736159,5352.422110355106,6036.148695046293,3936.554521785859,5936.749503254447,5136.290815066688,4975.478873675976,4114.106244490857,5531.982229121444,3571.4537418553173,5653.91374084013,4101.172981495972,5171.214573239022,5039.0298605199305,6113.623387901423,4994.266856288474,4622.649922638727
Metabolite_054,0.0,19365.747639123398,0.0,15100.517389393015,0.0,12647.972695091648,0.0,12287.729324157392,0.0,0.0,0.0,0.0,0.0,0.0,19130.46232511945,0.0,0.0,0.0,0.0,14407.824675722064,0.0,0.0,16327.356639401058,0.0,15463.162660338143,12557.472052445628,18557.115197130406,16898.96302129032,14348.870667867957,15340.301306571755
Metabolite_055,0.0,0.0,12694.90033975177,0.0,0.0,15148.539363001162,6653.1066583524325,7485.916661249166,7061.249489466407,8221.805504447628,0.0,5697.070555956238,1677.7602629597252,0.0,1711.5392062063577,0.0,1924.9247135109104,0.0,0.0,2128.2436426365093,1742.9152256362668,1916.9624592165242,0.0,0.0,14259.109765395851,18307.451926638787,12856.587449501616,14308.349460700818,16048.4186893452,13427.153560515118
Metabolite_056,10657.062783299916,0.0,12800.899996543812,11431.716154824737,9988.798299316595,11850.337868876764,10652.715319684989,10741.37334744333,12734.445246949288,9512.526519822906,13605.364529775847,9428.282497591808,10527.192395863403,15515.023334331865,13769.693955241075,0.0,10097.494668459898,0.0,11755.934418228398,11693.058295214221,11470.014936121546,11573.77769464857,11259.481867338578,9365.849692520807,10760.588660374013,13337.244779305307,9469.884665040761,11301.478366374364,10282.092433802118,11823.267797568305
Metabolite_057,0.0,0.0,0.0,0.0,0.0,0.0,15341.3686674051,0.0,15538.803650857037,0.0,14893.51615058789,0.0,0.0,0.0,19726.860873093257,18382.91891886877,0.0,0.0,0.0,16905.945062073322,0.0,0.0,0.0,0.0,14286.56205263436,16370.154232811245,13937.662481714102,18980.677986820123,14576.919755099343,25496.414012268982
Metabolite_058,0.0,0.0,80873.39074595492,0.0,0.0,0.0,0.0,0.0,83010.85441659228,122307.61696868704,0.0,99633.8422022818,68151.26246472476,84747.2786527861,0.0,117815.35208292435,115996.67234061749,77353.36517698056,102762.33329839072,114378.52178960048,0.0,0.0,0.0,93885.0671729083,74392.99275046981,93534.59012494693,93512.04183807634,96060.20896275532,90257.37564197122,91903.04928380127
Metabolite_059,9211.54568470548,9902.445987516994,8852.93985528789,8714.307944033595,9395.836926939612,6946.765922900188,9953.94419775595,9265.790162332114,9321.910848208763,0.0,6913.605459131782,6891.842906783576,9655.079810902842,9256.685776192968,9506.161304990348,8645.980613989173,10237.594259977488,10657.985589314056,9964.322360716,8911.025556190722,6754.846161830135,10399.929596220067,11130.319880460585,10207.240966646952,8121.113223115255,10252.102068117658,10543.32608868874,11707.574698992841,8125.417542084659,8957.090180872992
