Metabolite,Control_1,Control_2,Control_3,Control_4,Control_5,Control_6,Mild_1,Mild_2,Mild_3,Mild_4,Mild_5,Mild_6,Moderate_1,Moderate_2,Moderate_3,Moderate_4,Moderate_5,Moderate_6,Severe_1,Severe_2,Severe_3,Severe_4,Severe_5,Severe_6,QC_1,QC_2,QC_3,QC_4,QC_5,QC_6
Metabolite_011,0.0,22395.840985880546,29073.203517682174,26475.618990964253,25158.274354812856,24089.060551619597,51152.508630537224,29981.59699193443,34674.97477623754,51378.038805162105,41326.681426588395,46799.965226962195,47757.18534410472,58662.74546212451,0.0,41272.506742085,52322.85606834727,42158.33623000601,60983.63741194969,62558.51156295411,113939.29947436348,65208.153411129904,67197.33259481817,60240.56291626272,21112.872618247387,20976.44706555617,22992.818407271865,24998.489062325014,23087.377184412777,26848.571269549906
Metabolite_012,68224.3685282429,68563.67336926456,88601.69567791684,105784.197362876,91205.1174235361,90477.08036651048,105617.19619786386,116336.3782055845,110468.10122228587,102812.30881025427,112313.66084249844,103892.89859118778,184258.8213888373,187157.8575694462,171264.99589865733,134253.15942456757,163664.30691858346,160893.74824622218,235642.30879243367,0.0,0.0,235712.99095850752,169869.9687159564,296419.24559087766,79021.46360824436,89227.72698238227,83049.54453072936,97218.07686089881,72231.154035708,101934.43981979454
Metabolite_013,8708.753431856632,12360.941677928244,0.0,0.0,14515.253445701523,12429.777083551053,10281.182033067184,13381.2750153912,12899.944834691254,11655.856978083335,0.0,11477.865443942723,9537.76734178808,0.0,0.0,13919.599210724635,0.0,12409.22813690829,0.0,0.0,14876.29781125824,13109.537909973265,0.0,11198.008327992178,12461.272795226974,10846.355794747958,14126.433498416638,10974.539737574905,14034.216472057846,16612.411688551492
Metabolite_014,23184.10722471014,19894.470446116968,16664.34340115884,25811.855912622792,25035.767225455966,0.0,24802.51386316902,23468.430035319474,15928.872652761878,17601.011504614416,22529.714866815222,23482.406963214293,21114.65336116416,21019.86342142592,27301.090180274925,19046.06090954724,19368.19892871831,19668.592125016195,32184.040406398817,22355.880418752684,19310.08622638485,25832.04103355356,14148.398648449966,23744.678308472252,18353.183489055235,17349.26844059883,22562.96294839636,26333.49235383564,16565.50755883503,18833.827172057125
Metabolite_015,14419.8789165043,9922.98490277007,9262.711146013347,11964.953909259377,13918.281849705754,10035.7251965121,12705.07236995669,11045.800578510545,12618.94903741637,15182.84487778327,10664.15189815709,12034.502170915403,14976.464274871914,13507.620400727257,0.0,11096.629881672514,13261.84380218591,12888.23042686293,2751.473311464438,3716.3651652790836,2967.662417430922,3670.01642020115,2858.9694312179363,3972.924169771893,13082.229944538722,12730.287529185456,12991.629740662383,11634.927705436297,10793.068395576165,13755.79587822874
Metabolite_016,23270.898682344163,17631.28850134124,22763.017909093476,22356.904235815316,27974.432545746593,23564.710259439056,0.0,24266.64076836186,33566.35974084897,0.0,0.0,25349.352936810203,28183.027527991813,27130.939866352317,24397.807117114462,22840.926980128854,27164.784722744378,18925.82508910684,20747.690339343793,22802.421990688606,29022.860399283778,23256.406829976055,22594.00726110006,25778.413317904087,23565.224450047368,24661.887994291297,18485.048796857693,22671.360550915855,21730.358183202436,25915.01825031923
Metabolite_017,159746.05485954756,0.0,184760.17324905834,154347.36163224018,154055.47326741865,0.0,135082.0507571875,146949.0710532038,187719.83586399563,221931.18722996247,199943.54244333078,181997.5529245029,161706.9217056167,157354.92799275462,161510.7130169018,154998.27798905014,166151.5923100906,159247.2492596429,0.0,155349.5121808308,236195.6137684732,181064.1092339742,173440.797827726,182857.03174852426,224349.10455455634,168614.6497127592,212618.44060038537,180216.4224756667,249252.01064951014,171759.30815304664
Metabolite_018,2993.8839857347593,4514.9659102605965,3876.2599452464624,2970.8353876373235,3580.23837371305,3292.2153820435124,4950.928356544895,4019.049788139466,3944.5939083558615,3923.637872604506,4380.264378910519,3490.4230388773785,3863.9778860523083,4786.52817152182,4282.414427567162,4441.103196702464,0.0,3458.2840462882587,5689.590308466345,4104.880368752182,3853.5074789130913,3095.147215499515,4592.046282770228,4032.743343124374,3959.4360327574877,4179.93005902589,4405.511195701342,4391.214904200189,4086.141408821946,4411.215836628535
Metabolite_019,0.0,3612.377606261721,4357.14404719553,4592.525968092456,0.0,5009.52257468403,5200.600534966096,4317.691690285849,5282.335132969353,5290.043296617388,3936.8544649413043,4065.872838660787,4176.4795052786685,5024.415218650362,6598.439351000668,6386.560528299491,4540.883485138996,3597.903622712834,3918.15152072052,5305.591432142598,5159.968779053868,6356.817733712344,4342.610099084487,4046.6082888300075,6630.011121405186,4766.234159001746,5556.729080548098,4948.025780632787,5405.076359785536,5390.92908946298
Metabolite_020,9195.760889825016,9645.550955037193,9728.747103907082,11041.901746610334,15796.024785558237,0.0,11139.741975636607,11195.828949574141,8373.79377929985,11479.878489045086,0.0,0.0,14013.185030931423,10020.57943932522,9922.960074301605,10826.034342435292,9593.941643710941,10258.75463234577,9303.564057671661,9401.485966549137,11893.027659153344,10023.467106711596,10658.35538816094,15271.701650203573,10969.634449911677,11250.774546745455,9960.880457633892,12198.186867343995,11191.93279768924,9937.105444045601
Metabolite_021,65989.66799633534,85129.65887027839,0.0,0.0,72129.62824573086,0.0,0.0,78626.37967702892,0.0,0.0,79307.20190572915,54369.713651247715,0.0,65590.03637408373,61691.04048631773,69344.56802791124,64979.71500561225,0.0,0.0,0.0,0.0,66957.9259429804,56507.14778549879,50494.412847796666,57188.319480134094,72470.42327517008,55658.369205756004,59031.451060835905,56099.97653094934,67684.67813858419
Metabolite_022,34282.28457693197,30273.329844801487,32701.428155604328,25419.75571683715,25899.507014305043,28425.643971713274,29635.92626349817,34684.83932522629,36869.142078765224,25047.799760640017,31765.584696221904,25829.08025076911,27090.381703750045,0.0,28588.164800979015,0.0,26527.137008777623,27153.86362237154,29869.373588106915,42195.95181423038,22381.502529090045,32403.858707436,30197.527772120153,31179.964074386662,33558.96935386883,29436.881327144172,25923.034928516,23913.882949721003,35461.16810349343,29036.70795947631
Metabolite_023,8481.8118733078,8857.336603208638,10698.857234285384,10853.504160207447,10078.338688986161,0.0,11379.780144270082,8204.672857774822,0.0,7057.900730283871,9272.820537720894,11108.693049303625,10252.198958038973,9298.294170044464,7186.38786470469,8310.109441365263,0.0,11184.542756112825,8046.162874408626,9355.712109021164,9201.040924589355,9383.477325592125,10365.515147413043,7497.489222012986,10988.822658368044,11860.767049386874,8407.669429859568,10168.8120280857,9128.84791942174,7738.872555974424
Metabolite_024,26550.072693909864,23620.88139837592,19316.1892078146,23882.968994081533,20607.156219261742,25818.577031223977,25888.247133574667,27475.361322431072,26348.840348360678,20386.190532780496,0.0,25026.88269817603,22279.006573988223,26592.59749371169,22866.295501124063,30069.948339102084,0.0,0.0,21305.904726917008,25506.627856815106,21405.653653715573,22051.595056065682,25477.572982643745,19622.473553935586,22236.473652818604,23463.959647996016,21217.68165541504,22557.311173436545,19178.32058815053,32880.6784856223
Metabolite_025,6941.511860336203,4206.351676237626,4441.030925311257,4809.590382628176,7104.135430684551,4066.8048243787634,5549.018593393155,4190.821405816856,5718.464144295747,6980.431057230807,5191.728041907721,5254.9485586332985,4268.471682112793,6505.396111526209,6008.863388818697,5106.753963373311,0.0,4721.593058180108,4234.091249360213,0.0,5329.169230203679,6471.953836662723,4919.462461657772,4058.299650895975,6025.786416112205,5050.572491494818,4537.726587663984,5469.891405184336,5441.8221468623,6042.36865940519
Metabolite_026,0.0,7141.935423573234,5646.271361746167,5817.4882732903225,7138.450112240837,4930.046385849247,0.0,4393.808527279486,0.0,0.0,3996.6415621798187,0.0,1901.8166994487062,2281.744712004595,2030.7138747341955,0.0,0.0,0.0,1005.8165546397206,0.0,1174.216761277885,918.5574110687321,0.0,1211.7830072207103,7326.908441715225,7619.041753268901,6809.511018375563,7479.733606526886,6184.467329225889,6789.905657788744
Metabolite_027,11395.320843422995,7798.323496809113,11134.454656955279,10600.157435401214,7597.895728658383,10810.866318755154,10524.189083625228,7127.124595173151,9844.762326081776,9585.449173422596,11454.436158249377,9727.422223391613,9822.490701577677,9378.391667369728,10516.12980741398,10908.994819202326,10018.739010734953,11989.647871173358,11674.354618655767,12050.474008880361,10356.042055000218,8818.001579710777,10516.33477767911,10263.163665763532,7962.696685457877,11794.816945555369,9939.227299436541,11175.828478767518,12465.849414685832,9808.989405486212
Metabolite_028,41153.12912777463,40673.65305168511,0.0,45484.31651957754,36563.22905676327,42712.789862443635,33006.84104964059,39304.738656927024,43039.77134231909,35836.447455719855,31703.933979408317,31630.95131779371,38535.15230837537,0.0,29099.212470585142,0.0,35675.2388538107,35696.52191157627,38935.542103480926,40472.09956677469,35097.58672272337,45246.65684040969,27214.350891754446,43766.1021004351,40708.59305938627,32313.28255061172,35640.009465557036,32825.33296852598,23929.88417523681,35680.16835592805
Metabolite_029,15082.509311773942,0.0,13899.081083722824,14665.284635899392,19631.033832792218,15060.164008430816,15031.134027272961,13267.184645681791,13570.123157067048,17070.194603477703,17538.653356687373,14556.009112854574,18817.66242421101,15344.757939372535,15052.749617613104,20345.236530892715,20047.743831727388,17709.597715579926,17112.65462984295,16582.442940183635,12835.389046938004,14071.026748327988,10878.66739009598,15746.197256473906,16050.522000162135,18846.871465848668,17642.142158957962,18769.486299539592,11291.131549040165,13979.462433461767
Metabolite_030,0.0,0.0,24995.60728878986,21215.13952819151,25428.156028208472,27183.974838064813,0.0,25742.375072316485,26357.415589112436,20506.129653130043,0.0,17890.97738601806,23726.23437497753,0.0,0.0,0.0,18008.928085491138,0.0,0.0,26029.11333647488,25269.383350303317,23589.897166073155,27257.96154926959,25991.19561519785,17302.611834324438,27283.913657097193,22969.464436254297,18838.483034790843,24974.087900074483,23141.99027871296
Metabolite_031,0.0,0.0,0.0,0.0,84437.18150303139,0.0,0.0,0.0,77498.23065869245,0.0,0.0,0.0,97028.87539296075,0.0,0.0,84785.57371585272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77506.87578808524,84321.35186826311,76378.3335795404,74472.96308856522,99362.43061190998,77738.07997829508
Metabolite_032,14708.949767472863,10923.23699463669,0.0,11936.456805498809,15623.632984448319,0.0,0.0,14686.038336395308,16298.848610126863,12898.21970919072,0.0,13449.091080383565,12478.622609100123,13739.823151209006,14261.366960984766,17384.389510340345,15369.829342808425,15656.583546675705,19074.637408917653,15214.478445289753,0.0,15709.468089171765,14849.560643834837,12387.422544084708,16889.615120772472,12610.225720149527,11856.458305225571,13843.99276336805,13814.28403678934,14135.053787774013
Metabolite_033,0.0,106104.68615589771,0.0,0.0,73131.91770900378,0.0,0.0,0.0,0.0,80544.13378613774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90260.15828104636,0.0,0.0,88121.5364774026,77337.13475813258,91537.33741091879,73508.1848312985,86108.09472834197,98087.2235499723
Metabolite_034,9226.951936262749,9268.862092186195,8231.883145630334,9446.940936976229,6950.62235088095,8642.115400863135,0.0,0.0,8521.531740392682,6728.178603576688,7889.834528876894,9256.203912527144,7195.577166034241,9849.363799243136,6915.569836575719,9001.160199129317,8667.268449188065,9079.62116426268,7176.544627873748,0.0,8353.793837296345,7035.6699728225885,6791.348954984124,8493.572740434072,7503.188871189822,12704.474106342273,6979.086692023881,8093.615674753414,8990.326724694281,9084.637272540609
Metabolite_035,274033.8242416243,223315.46215634185,265047.35507256986,0.0,200362.27376261674,219012.24129329354,241870.04451283408,233951.2978000466,176517.86667574546,234637.764029808,230535.38622400488,224727.39299450806,239075.05716657656,0.0,185224.22795981748,219152.1315843817,237686.05896659024,196407.98239332216,223363.84658208775,213450.24298768616,0.0,214988.81477008914,213865.41068388347,235251.65500310287,209107.72715927853,168495.17624911055,245917.44429375674,151649.76910111008,156912.02867685002,230508.83607599704
Metabolite_036,0.0,4808.159132053884,0.0,0.0,4816.57179909488,5296.878063784998,2591.5574643080736,0.0,1940.6159367673267,1908.0265959137107,2640.270154833587,2095.5256042896963,683.4623314830609,606.7570728237977,745.7886512368829,748.6182863973096,974.0666932054531,787.0419347313718,0.0,914.7303338834944,681.6882972566763,794.2328092859979,884.0405075857954,0.0,3985.159872418808,5651.010246263077,4307.59157326797,4494.610144339937,5177.14885709185,4140.321118350098
Metabolite_037,2045.446756408577,3063.430139233111,1839.0264873333363,2993.139235664878,2729.4704117839146,2436.165254704164,2713.0865915423788,3047.466358978168,2065.211820625504,2495.6851140736544,2381.865024657121,3027.81347990085,3347.8987651766993,2867.689627380001,2257.627843123924,2568.6257259619483,3108.9929187947987,2801.9804436009827,2312.066997245762,2709.116721024659,2896.382265267651,2607.672973667238,2125.1159086740618,3407.658332606805,2440.2660146147014,2483.4403664884385,2241.9357342603407,2312.5840767437694,2296.1902521926777,3010.035156214221
Metabolite_038,25032.18443916246,29719.814619830617,28346.833750522386,24883.59528078303,34536.434789059946,31858.529630016383,26853.81265608717,22029.944831078785,21696.63388765551,24440.098774310314,26662.82768313581,30594.012810960186,27441.852278880142,29661.522672129697,27232.671191309593,32866.5626602388,27089.550676462437,23849.281072048467,31113.427953086313,29924.7781152341,29990.456805285638,29326.773605110484,21388.661814497995,27768.02891489205,30031.784900504295,22588.49226352643,28219.890304940294,21215.115429136516,22512.718993017537,28469.454189129665
Metabolite_039,0.0,0.0,15699.061078883591,18065.272091911793,17690.36988445621,18973.42278201824,0.0,0.0,0.0,0.0,15162.100481290181,0.0,17849.15931864314,20168.931637404214,19794.78754975093,21844.40603715012,17079.866290676193,0.0,14299.240505524624,26498.499906674893,18950.06694538671,17383.408373197537,19586.59007631579,0.0,18507.963443635315,25495.397041591095,16217.209715368135,11395.04616661447,13927.277940460872,18692.512883665444
Metabolite_040,53037.9282270585,49680.510661919776,49775.63935926185,47859.29525468155,38649.23759836198,41958.067656151725,42360.039635684734,43404.526758549415,44811.75508402612,35701.68382605024,45275.560020773446,43972.85183757637,0.0,62404.01022084228,41389.71322699858,55228.33260333247,67935.11614555876,35544.83051334011,59712.19512405521,56476.29849107919,49533.493961092834,49284.398961977335,57930.19151710854,64909.79914020633,47747.59721800837,50941.909079138444,46000.49155205282,42881.99579383844,46671.411221559174,45836.784775659646
Metabolite_041,53127.82004365278,47843.993574644526,61588.72117113526,51928.91884138524,52542.48963361554,51060.37535634628,64508.03436977741,50778.13083908671,56898.23153869381,50733.82284604241,69404.1650707057,50170.00424139131,59332.480012126034,58778.453754023976,51834.37124223045,60309.61065855238,52972.83694910744,48651.87652977875,0.0,0.0,49069.90854743628,47384.980501426944,55872.25660157221,0.0,54948.67985678091,60908.050132648306,51051.45576336507,36310.668897202,59060.88745475667,51018.46937825469
Metabolite_042,4515.870561422898,5026.860036958916,6109.843429501903,5365.663313802093,3484.6497400084295,3980.854113046644,4624.402269301158,4680.389299920438,5541.899261718459,5670.365468647259,5865.1676720756295,3894.089274372026,0.0,5332.665617631967,0.0,5628.40961910968,5751.662823012275,4651.130660955109,4834.764616232164,5456.6103362294225,5377.0613615824905,5975.90636363069,5306.367384901638,4573.541364657597,4863.487688025954,3743.6816004236102,5724.45993906894,5295.254631894142,4225.944268702211,5855.568184071906
Metabolite_043,0.0,20029.563479156117,0.0,0.0,20789.701458967782,20652.247419937074,22245.551651729933,17980.963852815217,20227.11572255839,0.0,0.0,0.0,19108.197046922985,18629.01571877521,26876.42284803078,18599.65323008109,26049.690273374606,23991.26239531873,24756.47100015817,27821.73245018311,0.0,0.0,25806.32348639847,17991.044469259024,23154.17437178455,23181.479115965703,18251.771705364266,20535.907784516126,26140.511848176542,21000.469550782836
Metabolite_044,0.0,338270.2617098874,280918.49746196694,310608.83976815525,268512.50714043877,340306.72721251094,401801.29002865474,404675.66458692716,369451.8591582172,519791.25404041365,362159.03918392584,348312.70837182866,650806.1073005241,658861.6969112633,530327.530193151,552318.5660048511,516009.7603453354,526516.4654777808,718403.6898072641,684495.6725953869,592063.5669492128,658003.9210265481,609125.8247965855,0.0,327337.86007059447,283059.17775149195,235645.92307714716,315743.01497716,339844.60110818455,290439.9621784277
Metabolite_045,16360.000769828386,21409.867738601475,17096.08762774597,16314.874262123954,18938.383397732847,0.0,16294.681898299208,16099.63496195392,16086.202847499097,14668.768445476271,14503.796744019151,19283.221632159206,14854.666354007815,15138.336180304925,12805.79239035282,16437.438169490106,0.0,14235.95796474912,16663.148818209287,13378.97943484062,18561.54463610593,16841.943550118227,12424.590348186508,0.0,14316.274784917521,16925.401563720596,19073.861857092907,15153.476285594441,17433.940643448157,13310.250631524237
Metabolite_046,109016.74923991179,108777.79506998828,118952.15796549978,105438.7318484196,120413.17166897887,117750.2555892103,130773.77648408407,124358.92678400854,126289.37111641651,146699.09888334424,109122.55387906346,142360.39044721212,138093.85138822507,123570.06314597407,119771.41822038296,143763.37422500263,104358.10308936735,125727.13099865218,133981.58147974414,112020.80172843116,148394.29520739938,120741.8350927292,0.0,176058.45548188267,114361.10345695533,126312.01736324595,123065.50119427932,142572.30425429993,108608.56317834412,147443.9345108362
Metabolite_047,19434.633680949046,26887.86831740661,0.0,22015.878955098615,31423.4792472556,0.0,40517.723144815194,0.0,22860.340398917855,46346.743816571005,33124.94268987484,24901.711695878465,47560.98557975489,50078.79581384608,53988.623633046656,44444.215523862746,45968.47530014443,0.0,47440.198297624614,0.0,76138.94091227921,67513.64073296331,0.0,0.0,26008.05105651727,23479.381831155442,19459.49551831874,20185.631198625044,19578.43767831372,21234.70527636448
Metabolite_048,14315.258349019317,15048.670435451317,11820.879983745497,13979.731762471063,16413.133140917904,20449.869443621952,13508.882097706883,15694.402423560621,16388.790528949627,13828.940625886757,12954.619798515141,16901.49235361004,13365.748023834072,18262.79427434289,19132.754472749406,13688.5797195171,15718.56207273456,17723.06637190458,19441.09446700281,12983.058849328832,15566.106347124729,0.0,0.0,12166.800965943168,15048.89935153964,16295.704913333457,16960.43911891688,16528.424032951905,16342.20179369436,15381.460607348787
Metabolite_049,7174.46202444241,0.0,6540.622279380692,0.0,8122.337264685593,10691.829109478407,8513.920213625037,8995.368632408996,8395.494670032067,8221.773068185561,7451.8887426768815,7364.820903246818,7375.062090691952,9952.137666299122,6065.199321233231,7388.860045047601,5637.867086646913,7931.303010929959,0.0,7282.974104347858,7661.103904195462,6635.5270012671335,7303.476922213589,6749.913874339479,6777.971380212737,5662.304513990789,7402.892820242631,8286.249510694663,6021.514059469157,6031.338972372188
Metabolite_050,10800.923287063899,10585.997634875086,14653.311236444739,14723.978423301984,12758.423870332732,13248.692119367899,12835.492685686431,13024.430963905052,11585.431277103786,0.0,10005.904681724458,11010.703097453354,10076.593181056402,16227.555970635736,11593.101102482984,10449.274842623458,10634.490492532223,0.0,16138.612791642076,11086.400037216805,10181.170562985604,12542.98364971597,9014.026299083604,12518.368304199808,13071.904310314747,13862.95792552258,10375.693351688493,9360.684049379888,8073.26324426375,12696.27168083835
Metabolite_051,4026.296042988866,4798.754048291458,4957.430659063575,5716.450824306262,4549.180495191886,5106.626694443522,4495.557864523874,4291.986623805697,4483.437537882869,3579.427434259784,3806.9658565491754,4669.561517185958,3886.1444110444068,4546.729107618682,2888.7261344887356,4548.804907462033,4208.232396208598,4556.231068636818,5120.596263413904,3445.877197711169,4456.978450160434,3898.178761422543,4274.243522878118,4131.554518607003,5621.966777574859,5924.827517211683,4519.455895635911,4802.611791026229,4880.098268015861,4846.936838019867
Metabolite_052,98190.14702898737,117270.68495186578,132019.76150902075,118984.30878277516,110861.53594116317,104342.67098665422,129214.25509435905,109033.08602458,114450.69155517059,146755.6288365789,124918.33526422411,119563.63072314758,107494.3583831589,109254.44733056112,0.0,130171.06711542976,117711.40310819591,144326.75045467375,93058.58310130492,116669.7911265262,123924.71802687885,143961.0803336631,128142.66290602954,103682.04199235146,116344.15533535962,112440.76461745007,92377.54808239832,120633.16219893674,93996.85448792868,119629.83929030888
Metabolite_053,21551.27760361013,19886.92182510518,16579.17585953348,0.0,20802.619350837118,18082.84625655285,20526.427929559766,20318.042458980115,22135.38674424462,27501.533026040415,17396.948643674983,18662.555216747754,22299.815614483898,20154.020776363366,19919.49920908517,21385.821961114685,22408.240985729528,20328.72266927159,4303.730152890507,5286.626692001943,4073.8456683391987,4419.325447608367,5111.904011252064,5188.34956286859,24184.90842827135,24534.80678053348,18585.91606006364,18721.46481572803,23960.705730316018,27077.601163687796
Metabolite_054,0.0,10409.414538579427,9704.09842451969,0.0,10650.568958365175,0.0,11840.195017845223,0.0,12003.496042715333,12191.939450525459,10065.5546504958,10481.334565230121,11085.403466223372,10465.045294050653,8702.045923195325,11501.714725371476,15358.492101398353,13655.101366001221,10862.456204406966,10730.34727263007,12116.150623205112,9456.092268313316,0.0,12475.79852539678,10546.126588111842,11035.283159524972,8811.969703375642,10118.594435606437,9395.889731215024,11940.324928043727
Metabolite_055,64041.27753097761,61405.74724882682,40094.81281616965,53362.12930905366,70480.45488955747,61572.30535777394,49017.59059860429,54969.61411033464,58018.67868516123,59435.294915197235,53736.63242886639,59889.42364314653,69045.05677669159,56641.208259104125,49942.9849892804,70403.8961091758,52608.818126382444,55530.258645932,18950.797445594148,20148.794362833723,15717.116175082936,18410.476756754277,19250.894832334587,14914.03261299119,62622.632393306965,60571.3480315624,52441.75626286506,65040.205079332976,61090.47382068093,59595.92305539596
Metabolite_056,0.0,8261.618797291594,6168.904379892525,10216.924520103852,7137.2288552665605,0.0,0.0,7287.815873290875,8308.116143914103,0.0,7207.031740174636,0.0,0.0,0.0,0.0,0.0,0.0,8009.101609217485,8797.720688434252,0.0,9383.376033079901,9543.028489565237,0.0,8497.829496725744,7205.442471525413,8737.906427237169,8890.595006543614,10107.679598795467,9018.23026786793,9963.545701656572
Metabolite_057,35149.24649075984,44068.240138814195,0.0,48722.86980458474,35268.772526520814,43177.84539388289,43513.014408871575,41050.55530599349,38565.829864774045,39726.58358269182,33573.80461712406,43097.01971620414,43737.77904735423,33734.41966058746,45064.13617899786,39565.39023836133,51695.679523557345,47172.187840139646,0.0,42493.32048167825,44985.916264551386,50462.30750203592,36753.764561591765,42707.343293383296,44002.60853930474,42086.051893585885,49546.400373110366,44390.53240837494,44076.79901759059,37880.56787840637
Metabolite_058,54020.94255533683,0.0,48076.47351970905,48366.95849343079,48257.502866419214,54193.27793844872,0.0,59899.60314864681,57543.8924123272,0.0,45888.19458977446,62618.114063337875,48066.07706611672,46817.05773585999,48092.099943435656,63562.06730995705,43469.95632414802,46001.9876048038,58473.87244563382,57827.79235150175,46993.573547625434,47233.9939945426,50273.56639103499,46944.29954756619,61046.79670326641,48972.4928192324,49279.74948688886,43805.06612355622,59313.51450291761,66643.31499921733
