Metabolite,Control_1,Control_2,Control_3,Control_4,Control_5,Control_6,Mild_1,Mild_2,Mild_3,Mild_4,Mild_5,Mild_6,Moderate_1,Moderate_2,Moderate_3,Moderate_4,Moderate_5,Moderate_6,Severe_1,Severe_2,Severe_3,Severe_4,Severe_5,Severe_6,QC_1,QC_2,QC_3,QC_4,QC_5,QC_6
Metabolite_029,20762.885628878434,26026.900724141764,25260.205918924512,23662.4066086813,18553.599946499427,21934.808826217035,40235.61204931982,47139.64097935352,36292.57216615337,0.0,34270.84405982132,38250.41267815929,36956.2442402671,45682.404506346655,47641.747887859194,51238.32743415217,48054.57759494856,0.0,57199.2294956246,62384.47719374525,66772.5461181118,65359.902587848395,71597.42840521416,57915.44616523188,24407.735655224667,17699.303494302534,21184.675323537824,27574.028538204075,19481.15089936416,24751.258387314043
Metabolite_030,2581.543484149727,2893.630270197043,2252.3167585986234,0.0,3562.535220956509,2548.7096316925636,0.0,2228.5650354871195,2939.957011013314,2932.1364612991347,0.0,0.0,0.0,0.0,0.0,2717.2196086002778,0.0,0.0,2684.854208168515,3245.523455627727,3261.479660737731,3124.7606213487466,2717.227903109122,2867.345990459559,3317.1550593421534,3127.586373748022,2939.0410357042697,2999.374087898238,3380.5333980363334,2693.298701863772
Metabolite_031,0.0,36587.75437225982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41487.93339945106,0.0,0.0,37736.35024550824,0.0,0.0,0.0,31026.91243004472,0.0,0.0,45072.595696951685,39442.139814788905,45369.00447419568,34186.034526443844,36888.890528023476,35996.1090509664
Metabolite_032,26020.07276680895,39312.79262584515,27869.699637391,27223.441842079348,34288.33370395509,38284.47260844458,0.0,35414.60906354389,41208.312743927854,29978.25555635427,25483.78418198428,35610.00134705731,31101.1142223287,36035.723480082874,43688.03046858683,38524.632675295,34520.3218994497,30186.314971911936,38762.74582179354,38556.51719148218,37118.097348410854,34190.58292469178,0.0,34286.16000197633,39836.245024756216,29662.70641296016,36214.55590204143,44544.82868618906,36506.07205663103,36147.263094746224
Metabolite_033,0.0,7696.983122118058,10933.015371207863,6163.996423480486,6209.217926491046,0.0,5922.343696354701,6082.049922144052,5933.152967696395,0.0,5055.045020752716,0.0,0.0,0.0,0.0,7317.321297757648,0.0,7416.044162349213,6526.447572608105,0.0,6089.941489154737,6979.959806575842,0.0,0.0,6847.324191036541,9558.578517111691,5394.0869259802475,6889.532451805775,5215.835361856511,8620.114778422867
Metabolite_034,197520.57284736694,175379.78498366775,186443.06448791493,145255.3179202295,134449.78930784986,121675.38534433239,147885.96150329377,170665.83547193822,159387.0908126789,144029.13674196776,192179.84107986614,123025.04427926005,131655.257415047,171710.91061448687,112064.36937910145,122986.11008504934,146161.3365073273,163308.08223609457,490379.1422269142,534878.2925362483,484478.0490123916,388171.27813501866,0.0,417433.32712961524,168450.45129309112,165665.60890634015,139478.74131071198,115944.85008556632,153250.66106439958,118938.11502574735
Metabolite_035,5506.866660433971,6619.876833709553,6713.748679646238,5769.445049466317,0.0,6799.59566983144,8401.316920515808,7221.383747794458,5785.028460639791,6032.609671637859,6766.470188424223,7306.61807910311,0.0,6355.881285960371,0.0,6493.6284693567095,4796.4526626457655,9760.90158383971,6144.602843022455,6021.422585994552,6820.507381688486,6574.218735606468,7322.780319748196,6555.052340655368,7143.914751540681,5757.831171290711,4557.710917121632,6841.797271620482,5526.423535787668,5106.986118913651
Metabolite_036,4195.868201996711,4179.594479608017,4409.907498323665,4807.408432595269,3987.693546884018,3219.052259602308,4607.041103781932,4494.02220585149,3493.2637110233686,5440.338886484363,3629.642385035658,4771.565056000628,0.0,3527.3226825426577,3815.829799191121,4495.431450406897,4800.511834070902,3694.2099029533156,3723.8506091967993,3387.974652531981,4977.299643844351,4691.506475821518,4033.1251643788883,3383.1715206834956,3999.0616124436933,4100.087262561164,4407.962425883273,3127.103252997175,4562.934353896964,3934.9100275279557
Metabolite_037,0.0,3909.118274033755,0.0,3595.8994511840674,3342.21275534587,3697.925053171737,3178.2797000291894,3355.3871533299503,3342.2195530053364,2744.143409364679,0.0,4764.851318660111,0.0,0.0,3384.818517096482,2480.89551554842,3107.6187349402167,4580.70745448627,5001.27436402461,0.0,0.0,0.0,0.0,3756.54412984825,3605.3434481298254,3203.7655979380943,3935.209971559083,3565.9689524654327,4675.9366700374885,4263.497267108352
Metabolite_038,22868.462043132822,18618.1364514054,19500.333877254307,26487.5873606995,25485.837897360227,19081.3654583213,22778.573620761505,20134.47680920643,19046.941928594893,17483.566006539622,22133.075887040166,22418.389702899527,21285.369200340403,18725.536674775747,23569.76467252764,20733.285726620914,25037.982449549047,23337.918524290766,21106.14177859931,25873.97216082097,20195.23041614658,20349.162170365835,22783.03898085548,25234.492783946873,21972.66716547077,22987.953033551075,23524.899925488724,21529.08691314275,23484.76083728239,23357.218577694
Metabolite_039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33187.62673823023,38066.61922115564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35304.91417645829,0.0,0.0,28594.25864699186,0.0,0.0,26930.913612415392,29237.67514935404,31373.389027618385,37681.759852024,50746.08642705156,33373.8784026812
Metabolite_040,34959.47668633304,33602.60838051625,26018.10347308052,34344.61121690583,0.0,42220.44167762552,25163.09421640551,33910.84423061926,35468.60376625757,28461.717116130112,41301.43594594763,35164.65132700289,37522.41938756875,33493.01972533846,32587.598571931572,26867.578907835126,38053.692689947246,40023.18697779139,37495.8168466798,30321.36391014924,31071.211153071967,28330.543846138633,33095.96171592994,42282.41939309188,37777.433998894114,30829.5925823613,27445.004040579843,35570.294089097246,36686.422260773754,33064.91696307433
Metabolite_041,14896.004966617227,14498.401710921147,15179.76296149553,13574.92008908629,0.0,16723.207317093882,27081.88226799959,26546.17956516241,31663.994527562114,25006.763704398258,26131.696670742185,33954.84217835435,29421.99584045448,26870.820891066094,39267.332052274694,35212.396064697874,48477.63385060445,42067.34361488732,0.0,52813.75323542381,40103.046028415025,47452.21007353925,63594.65643052776,38751.74104991428,15620.137759106578,13443.22522693871,17201.978967863095,18027.389876620186,13664.313832341473,15686.493455464519
Metabolite_042,11963.95103592016,9892.240651466716,8357.399095854824,10455.314101116168,13100.30547359484,7942.465984684196,0.0,9349.37153796169,10537.843505444289,10207.728841456812,10661.045852054467,12906.38756265844,9698.085165732868,8612.59768499649,9897.411643255271,12242.005942363694,9514.056577707039,10807.364741039082,9979.25857094228,9503.31992597032,9187.635894170071,11192.61314669671,9051.806051735017,9476.170206935753,7580.405802330349,9441.666563103498,9488.774714514027,9954.016767205434,8990.55265362661,8020.499239331364
Metabolite_043,53726.016807193315,55417.095884923016,45926.43967714272,52700.84725970581,47437.153031094305,49459.46953497492,51852.96710550603,46779.61273980181,43659.0559616941,67617.95618375514,49549.813276976056,0.0,61809.89738892244,60044.44179205358,43977.44833977542,47228.76228899574,79040.28839224877,51591.70717086648,57652.6949727158,53281.436457404016,49278.43367949022,51383.61498023066,0.0,53659.60097569594,34530.89737883631,47180.37253067555,45283.270576606374,38597.07456789246,44444.484462397086,36570.302092812744
Metabolite_044,11674.323742255396,8287.242401002572,8279.6698255175,9984.255459591512,8612.25578530755,0.0,8479.13095911384,8805.59671117356,8467.318557209901,10173.480774427531,8214.09717781649,6122.4755282532715,9006.93068096258,10329.907054147656,8003.995760150694,7603.217488716386,8137.3301937701,6290.704572616685,0.0,7954.962410584205,9907.371661677085,8309.394880506168,9931.726657668578,7273.379921083181,12937.505131808632,7822.67366576711,7625.918913457073,10862.085977342851,7538.706460086047,9294.150899797685
Metabolite_045,9972.611726304387,0.0,0.0,0.0,0.0,0.0,0.0,7598.015468926326,0.0,0.0,0.0,0.0,7359.765023407335,0.0,0.0,5674.742844403454,0.0,5680.947667723407,0.0,0.0,0.0,0.0,5395.118085550078,0.0,8960.1115841624,5741.693132085067,4873.751041170235,6802.877689733757,6016.851997116647,6601.899006163322
Metabolite_046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99116.11813668645,0.0,0.0,0.0,100773.4834595377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97774.63404973815,0.0,96680.15408433774,85696.87141285303,75593.02703383226,75439.2506137476,78667.65416382685,80762.68321563168,73504.86994979878
Metabolite_047,0.0,0.0,22273.894609452964,20124.103790168152,29888.84291925172,0.0,24817.827604862523,26197.798907761728,26637.49143292243,29005.18723810608,0.0,25537.362106773133,0.0,23253.612230333678,28253.70648512429,34139.62710737844,26467.72390156617,29394.33353691452,30958.05925727234,25920.559515366032,0.0,23663.794901990084,30418.07087843196,25415.752392190454,30941.588783918236,23002.371378884378,28411.12015369122,23382.798863258453,23567.970577907905,28973.766144174642
Metabolite_048,38607.43582224541,0.0,0.0,35624.171585047974,38951.15310045352,0.0,0.0,0.0,0.0,62442.16467380436,39201.026478696615,0.0,0.0,0.0,0.0,90301.49271770056,85569.6825027658,74792.17618680598,0.0,97076.5370133601,0.0,0.0,0.0,0.0,41924.6721405734,32968.80883445346,40074.55774259655,37944.57331353421,34851.72350462017,31674.933089842292
Metabolite_049,41832.79728242264,0.0,31061.808181850833,40844.268290540254,52851.950099140515,34342.968384354666,44704.83443308921,46472.21200131775,0.0,45425.57633973082,56105.696969568686,43944.20035095114,0.0,41365.11805318065,48105.4672941552,44056.64418882539,0.0,37570.89276193781,38644.70067744725,0.0,57665.9450612343,49739.1484356342,46454.01243032052,36644.34601548402,44869.97536405069,37796.97496348359,50001.44742671527,38412.658104812384,30018.911252665446,60906.59864515367
Metabolite_050,13244.323946523784,12106.529000313587,13409.810380613022,9688.028003731653,11795.685235798415,10782.726229699054,10796.50848354494,11070.1657286864,13926.267915419794,12776.60087915827,12353.584032661787,11305.190840752282,0.0,11559.92704821486,13059.211878546987,13680.220692874778,12584.967542999695,12271.094581659845,14067.371485455558,14308.235832747,11769.951307826906,12020.739338738313,13894.647121778396,15415.316539684614,14339.00387842174,13688.243796867702,13206.732940323065,10581.59232006016,10911.527686515185,12832.204146901808
Metabolite_051,12349.421228703566,13885.390310354738,0.0,14820.075320486683,0.0,13363.79709482895,10134.519730179547,12283.277095679085,0.0,11237.934364959441,12600.765678314763,10891.906272686296,13421.88075324714,0.0,10671.695973241853,12224.157797730339,14236.52860233773,15240.206690603882,13796.1167264766,0.0,11391.277557614363,13299.397864474866,12457.197701893863,0.0,12693.88764761592,11507.723597932034,11058.032948512022,13280.698631098423,17216.39838409532,10642.34852928976
Metabolite_052,34974.294997628705,43433.695337811354,0.0,0.0,45093.26903064102,38012.700692599356,41598.25409948438,53358.746803533904,45730.984122574155,33845.02344992368,38173.86514500379,0.0,41181.66132835415,34215.14104347963,45044.08799587578,45187.54542834869,55100.43494205243,44683.837171941894,47382.4172350698,50916.84660841112,32959.441163070645,41046.30294449689,40313.40689947205,41188.616437766745,40649.55978080961,39102.06045439012,47943.52968336486,38855.87632003662,51051.51847671725,36107.05024678132
Metabolite_053,10826.31089283999,8506.861620639638,9462.00250828718,15833.938130562754,9890.60168864776,12052.184228586235,0.0,12647.85602025974,14668.79643648236,16968.186162774564,11487.23515690989,11344.14341594278,13912.368296509529,10747.074021632376,9246.199851978441,12452.211462657715,10729.926679161257,11056.104517030337,10774.045301181555,11423.633676714533,12360.656860760902,0.0,18672.019861647554,8408.014253330832,14498.561328034411,11337.684787543832,10647.2116474878,11462.399887957767,13771.780382126333,11197.818494887166
Metabolite_054,30204.903384401172,29680.878740040655,0.0,36351.21855973945,0.0,31748.803576459148,35892.650328811214,35442.30646136056,32243.73272839305,29749.704252216306,30756.64957115681,33455.11719793388,0.0,30888.466949165188,34342.8191596491,33823.27416384161,24629.448472688306,25312.552110210116,113683.38069214078,0.0,80759.84204585463,115344.86336739059,0.0,111338.63172966384,34142.15315271419,32127.79895472538,26834.08194568729,34547.270016284965,27486.63070902235,33430.80064028489
Metabolite_055,0.0,20803.809776774535,17475.04046513029,0.0,19404.335015639277,0.0,0.0,0.0,0.0,7932.148915735801,7882.662124135269,7702.2731311787575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19532.541778657527,15911.752680570466,15965.773204484325,22474.25928702675,19274.514999480154,18533.951254535492
Metabolite_056,7270.21867295158,6952.5211093145845,7470.421709527982,0.0,0.0,9093.214250152952,0.0,6359.546675605234,7513.989983981901,7364.123613683731,8916.169862256897,6486.560615277443,6949.709155647418,7643.632734356935,7135.690353810533,6358.608413745966,8095.00497392926,4897.471508161533,6772.101478581645,7000.117216299373,5530.606836280125,7116.752863092073,6360.646790510668,5969.9828038362275,6279.236218377427,8694.599803637318,7229.873302951401,4859.456183635868,7110.230053089309,6757.931167064921
Metabolite_057,53494.63898105279,56500.367115639136,50271.29257556728,61425.67208367102,53163.506817709494,55419.56067215123,49575.617593900606,72291.24425177314,40244.14866732569,55099.08819432441,36525.925652417856,59908.295882425875,49043.15698908376,61320.57734059803,51715.68909454828,76813.57789600236,0.0,51487.4974886437,0.0,63304.19353139304,60195.578403160194,50507.61724579184,55509.59447534819,61106.523735136325,69455.52266763599,50552.56517509061,59766.16750236361,46862.73315700192,65439.97788563459,62359.411652268434
Metabolite_058,6388.3491626303785,6387.450993144907,5587.044470049051,6574.493071394937,6379.665282434687,5660.035386762499,5532.731710015451,7120.445056328665,5602.049169320606,6642.247310280939,5481.3487983882915,5526.37393854069,6704.439658564046,8109.03665726595,6275.897379992374,6066.772358337387,6735.960039959956,5361.458580302319,0.0,5639.984154572016,4875.059147523485,7817.670380253582,5772.554361937459,5480.706470820563,5727.265799830894,5243.416200215929,5796.098516577156,4013.4901101252794,6325.217208059304,4723.295120097979
Metabolite_059,0.0,33604.64366625912,0.0,0.0,32983.55224681862,29761.78738654976,0.0,27234.803633987092,0.0,26020.194875486453,0.0,27319.40045807339,24935.819841724646,0.0,28835.050850817977,23828.291097685174,0.0,23372.329576466844,36486.795587198096,30090.316869646624,0.0,0.0,0.0,0.0,27884.72346790427,29136.06018646496,23778.821389032233,30050.376803630716,23063.112373182812,29417.72503450059
